Wall time,Step,Value
1606378886.0629156,35525,-4100.0
1606378888.7387977,35765,-4200.0
1606378891.38091,36005,-4300.0
1606378894.071241,36245,-4300.0
1606378896.660815,36485,-4200.0
1606378899.0263917,36725,-4100.0
1606378901.3536012,36965,-4500.0
1606378903.347554,37205,80.0
1606378905.5475183,37445,-4200.0
1606378907.979104,37685,-4300.0
1606378910.3873637,37925,-4700.0
1606378912.622843,38165,-4200.0
1606378914.7486658,38405,-4000.0
1606378917.0379746,38645,-4500.0
1606378919.1230721,38885,-4000.0
1606378921.440656,39125,-4500.0
1606378923.7574632,39365,-4400.0
1606378926.053175,39605,-4400.0
1606378928.3997688,39845,-4300.0
1606378930.849663,40085,-4600.0
1606378933.0118656,40325,-4100.0
1606378935.269484,40565,-4300.0
1606378937.6779351,40805,-4600.0
1606378940.1292505,41045,-4800.0
1606378942.5936983,41285,-4700.0
1606378945.38503,41525,-4600.0
1606378947.562456,41765,600.0
1606378950.080455,42005,-4100.0
1606378953.2081275,42245,-4700.0
1606378955.9210835,42485,-4300.0
1606378958.4278753,42725,-4000.0
1606378961.277527,42965,-4300.0
1606378964.495296,43205,-4200.0
1606378967.439102,43445,-4600.0
1606378970.1911497,43685,-4200.0
1606378972.866842,43925,-4100.0
1606378975.299979,44165,-3800.0
1606378978.0108924,44405,-4300.0
1606378980.7340946,44645,-4200.0
1606378983.7220206,44885,-4800.0
1606378986.1436462,45125,-500.0
1606378988.6094947,45365,-3800.0
1606378991.3847241,45605,-4300.0
1606378994.0547915,45845,-4100.0
1606378996.782617,46085,-4700.0
1606378999.7251492,46325,-4000.0
1606379002.9405062,46565,-4000.0
1606379006.1229565,46805,-3800.0
1606379009.3832846,47045,-4500.0
1606379012.3929818,47285,-3800.0
1606379015.4121337,47525,-3900.0
1606379018.334709,47765,-1540.0
1606379021.502271,48005,-4200.0
1606379024.7752926,48245,-4700.0
1606379027.720982,48485,-3900.0
1606379030.4635417,48725,240.0
1606379033.638877,48965,-4400.0
1606379036.951033,49205,-4700.0
1606379039.9882772,49445,-4400.0
1606379042.7889168,49685,-140.0
1606379045.624008,49925,-3900.0
1606379048.8737237,50165,-4500.0
1606379052.1800394,50405,-4400.0
1606379054.948012,50645,-3800.0
1606379058.1050463,50885,-4400.0
1606379061.0813887,51125,-4100.0
1606379064.3319921,51365,-4500.0
1606379067.393357,51605,-4200.0
1606379070.4370868,51845,-4100.0
1606379073.7308216,52085,-4300.0
1606379076.8420622,52325,-4100.0
1606379079.8837795,52565,-4000.0
1606379083.0555658,52805,-4200.0
1606379086.1807427,53045,-4200.0
1606379088.7287357,53285,500.0
1606379091.4086185,53525,-200.0
1606379094.2833023,53765,-3800.0
1606379097.418541,54005,-4300.0
1606379100.6058726,54245,-4300.0
1606379103.871906,54485,-4500.0
1606379106.844893,54725,-3900.0
1606379109.8348897,54965,-4000.0
1606379112.9036608,55205,-4300.0
1606379115.925584,55445,-4100.0
1606379119.105706,55685,-4400.0
1606379121.8104627,55925,100.0
1606379124.476097,56165,520.0
1606379127.3015456,56405,-1360.0
1606379130.4548583,56645,-4300.0
1606379133.4922574,56885,-4100.0
1606379136.397672,57125,-2860.0
1606379139.5561912,57365,-4400.0
1606379142.6273966,57605,-4100.0
1606379145.7786796,57845,-4300.0
1606379148.6153443,58085,-300.0
1606379151.6673925,58325,-1740.0
1606379154.3943024,58565,620.0
1606379157.5278103,58805,-3900.0
1606379160.6788292,59045,-4300.0
1606379163.7578433,59285,-3800.0
1606379167.0459151,59525,-4600.0
1606379170.0862167,59765,-4200.0
1606379172.9867876,60005,-3900.0
1606379175.8529673,60245,-1580.0
1606379178.9413128,60485,-3800.0
1606379182.236412,60725,-4400.0
1606379185.269621,60965,-4000.0
1606379188.5273159,61205,-4000.0
1606379191.3525827,61445,-680.0
1606379194.560508,61685,-4200.0
1606379197.9484608,61925,-4300.0
1606379201.2249577,62165,-4200.0
1606379204.488748,62405,-4200.0
1606379207.6558814,62645,-4200.0
1606379210.8359592,62885,-4200.0
1606379214.205731,63125,-4400.0
1606379217.6276398,63365,-4100.0
1606379220.8604915,63605,-3900.0
1606379223.8117373,63845,-4000.0
1606379226.8496907,64085,-3900.0
1606379229.9664297,64325,-4200.0
1606379233.121696,64565,-4100.0
1606379236.1283784,64805,-4100.0
1606379239.2507877,65045,-4300.0
1606379242.4330597,65285,-4100.0
1606379245.603492,65525,-4000.0
1606379251.9403963,65765,-3000.0
1606379255.1241293,66005,-4400.0
1606379258.1808307,66245,-3080.0
1606379261.4025528,66485,-3020.0
1606379264.3593,66725,-3900.0
1606379267.469922,66965,-3900.0
1606379270.5470133,67205,-4200.0
1606379273.7304506,67445,-4400.0
1606379276.7330918,67685,-3800.0
1606379279.97629,67925,-4400.0
1606379283.1018639,68165,-4200.0
1606379286.3145351,68405,-4500.0
1606379289.3613768,68645,-4200.0
1606379292.6431973,68885,-4600.0
1606379295.9324489,69125,-4400.0
1606379298.940964,69365,-4100.0
1606379301.9034626,69605,-4100.0
