Wall time,Step,Value
1606329545.31305,49568,200.0
1606329547.4115944,49808,200.0
1606329549.5205364,50048,300.0
1606329550.6080906,50288,100.0
1606329552.685079,50528,300.0
1606329554.3751185,50768,1400.0
1606329556.3915682,51008,500.0
1606329558.4578857,51248,500.0
1606329560.5066247,51488,200.0
1606329562.5131633,51728,800.0
1606329564.6572611,51968,100.0
1606329565.7168217,52208,200.0
1606329567.8573737,52448,300.0
1606329569.9962716,52688,100.0
1606329571.9713736,52928,600.0
1606329573.86079,53168,800.0
1606329575.7876294,53408,1000.0
1606329577.8609161,53648,400.0
1606329579.8624976,53888,500.0
1606329580.8473575,54128,800.0
1606329582.9403403,54368,300.0
1606329585.0645316,54608,200.0
1606329587.1146545,54848,400.0
1606329589.1622381,55088,200.0
1606329591.1611564,55328,700.0
1606329593.2436216,55568,200.0
1606329595.3399055,55808,600.0
1606329596.4871695,56048,0.0
1606329598.6024811,56288,400.0
1606329600.600249,56528,600.0
1606329602.605673,56768,500.0
1606329604.5222633,57008,700.0
1606329606.4711614,57248,800.0
1606329608.7200058,57488,0.0
1606329610.6204891,57728,500.0
1606329611.5542011,57968,900.0
1606329613.610412,58208,300.0
1606329615.4799225,58448,900.0
1606329617.547385,58688,200.0
1606329619.5545573,58928,400.0
1606329621.5567338,59168,700.0
