Wall time,Step,Value
1606343350.620708,35888,200.0
1606343355.7663367,36128,0.0
1606343359.9633093,36368,0.0
1606343364.2180111,36608,200.0
1606343366.8522322,36848,300.0
1606343371.261921,37088,900.0
1606343376.0647974,37328,700.0
1606343381.090729,37568,500.0
1606343385.4972925,37808,500.0
1606343390.0613725,38048,1000.0
1606343394.2313108,38288,900.0
1606343399.4674342,38528,900.0
1606343402.373419,38768,200.0
1606343406.86043,39008,300.0
1606343412.3657932,39248,200.0
1606343416.8247228,39488,100.0
1606343421.5434973,39728,500.0
1606343425.999621,39968,700.0
1606343431.3363411,40208,500.0
1606343436.3767393,40448,300.0
1606343438.8389704,40688,600.0
1606343443.5669973,40928,200.0
1606343448.5953925,41168,400.0
1606343453.9463587,41408,100.0
1606343459.1577265,41648,100.0
1606343464.518074,41888,200.0
1606343469.669078,42128,100.0
1606343474.4778838,42368,100.0
1606343476.955419,42608,900.0
