Wall time,Step,Value
1606343364.777402,39968,-4200.0
1606343369.009432,40208,-4200.0
1606343372.7230928,40448,-3600.0
1606343375.1533108,40688,-4300.0
1606343379.8608866,40928,-4000.0
1606343384.3062735,41168,-3900.0
1606343389.5495622,41408,-4500.0
1606343394.1875968,41648,-4400.0
1606343397.9709523,41888,-3500.0
1606343401.933989,42128,-4000.0
1606343406.2941282,42368,-3600.0
1606343408.4435995,42608,-4500.0
1606343413.4784756,42848,-4300.0
1606343418.449228,43088,-4600.0
1606343422.7627168,43328,-3900.0
1606343427.2093332,43568,-4000.0
1606343431.8097792,43808,-3900.0
1606343436.2600985,44048,-4200.0
1606343440.665469,44288,-3900.0
1606343442.9711347,44528,-4100.0
1606343448.0186896,44768,-4500.0
1606343451.7953904,45008,-3600.0
1606343456.4100718,45248,-3800.0
1606343461.6160293,45488,-4400.0
1606343466.0189316,45728,-4700.0
1606343471.07794,45968,-4700.0
1606343475.794203,46208,-4500.0
1606343478.2375407,46448,-4300.0
1606343482.6497264,46688,-4100.0
1606343486.844726,46928,-4200.0
1606343492.167154,47168,-4500.0
1606343496.6917348,47408,-4200.0
1606343501.3927498,47648,-4200.0
1606343505.2561333,47888,-3300.0
1606343510.324742,48128,-4300.0
1606343512.786846,48368,-4600.0
1606343517.5372157,48608,-4000.0
1606343522.136365,48848,-3900.0
1606343526.7537372,49088,-4700.0
1606343532.0021775,49328,-4300.0
1606343536.0807447,49568,-4400.0
1606343540.5717704,49808,-3800.0
1606343545.339948,50048,-4800.0
1606343547.4945593,50288,-4400.0
1606343552.3667278,50528,-4200.0
1606343557.0143192,50768,-4200.0
1606343561.6868598,51008,-4000.0
1606343566.7956223,51248,-4600.0
1606343571.3097095,51488,-4300.0
1606343575.069518,51728,-3900.0
1606343579.7446284,51968,-4200.0
1606343582.1526377,52208,-4300.0
1606343586.8021762,52448,-4100.0
1606343590.8935313,52688,-3800.0
1606343595.333623,52928,-3900.0
1606343599.899083,53168,-4300.0
1606343604.1997674,53408,-4100.0
1606343608.875611,53648,-3700.0
1606343613.215565,53888,-4000.0
1606343615.3899012,54128,-4100.0
1606343620.0933182,54368,-4400.0
1606343625.4942405,54608,-4600.0
1606343630.3014414,54848,-4100.0
1606343634.8419156,55088,-4200.0
1606343639.2806942,55328,-4400.0
1606343644.1140337,55568,-3900.0
1606343648.9345343,55808,-4400.0
1606343651.3195713,56048,-4600.0
1606343656.1493993,56288,-4700.0
1606343660.7363431,56528,-3700.0
1606343665.3936498,56768,-4400.0
1606343670.0214486,57008,-4100.0
